A1,A2,voto,valor
POZO CASTILLO RITA DEL CARMEN,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
POZO CASTILLO RITA DEL CARMEN,LARREA VITERI LIDICE VANESSA,SI,1
POZO CASTILLO RITA DEL CARMEN,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
POZO CASTILLO RITA DEL CARMEN,MACAS JOSE LUIS,SI,1
POZO CASTILLO RITA DEL CARMEN,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
POZO CASTILLO RITA DEL CARMEN,GUAMAN CASTRO ALEX FRANCISCO,SI,1
POZO CASTILLO RITA DEL CARMEN,GUAMANGATE ANTE LUIS GILBERTO,SI,1
POZO CASTILLO RITA DEL CARMEN,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
POZO CASTILLO RITA DEL CARMEN,TORRES PINEDA CLINTON ELIUD,SI,1
POZO CASTILLO RITA DEL CARMEN,GUZMAN OCHOA LILIANA MAURA,SI,1
POZO CASTILLO RITA DEL CARMEN,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
POZO CASTILLO RITA DEL CARMEN,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
POZO CASTILLO RITA DEL CARMEN,ALMAN COROZO MARIA DEL CARMEN,SI,1
POZO CASTILLO RITA DEL CARMEN,CARRILLO CRESPO HUGO FERNANDO,SI,1
POZO CASTILLO RITA DEL CARMEN,SILVA MALDONADO SOFIA IRENE,SI,1
POZO CASTILLO RITA DEL CARMEN,ORTIZ GASPAR ESTHER FLAVIA,SI,1
POZO CASTILLO RITA DEL CARMEN,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
POZO CASTILLO RITA DEL CARMEN,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
POZO CASTILLO RITA DEL CARMEN,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
POZO CASTILLO RITA DEL CARMEN,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
POZO CASTILLO RITA DEL CARMEN,MORENO CHIRIBOGA AMPARO DIANA,SI,1
POZO CASTILLO RITA DEL CARMEN,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
POZO CASTILLO RITA DEL CARMEN,ALVARADO CARRION ROSANA,SI,1
POZO CASTILLO RITA DEL CARMEN,OCLES PADILLA ALEXANDRA,SI,1
POZO CASTILLO RITA DEL CARMEN,CAZA TIPANTA HUGO RENE,SI,1
POZO CASTILLO RITA DEL CARMEN,BRITO MENDOZA MONICA CRISTINA,SI,1
POZO CASTILLO RITA DEL CARMEN,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
POZO CASTILLO RITA DEL CARMEN,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
POZO CASTILLO RITA DEL CARMEN,PONCE LEON XIMENA MERCEDES,SI,1
POZO CASTILLO RITA DEL CARMEN,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
POZO CASTILLO RITA DEL CARMEN,FARFAN APONTE RICHARD WILSON,SI,1
POZO CASTILLO RITA DEL CARMEN,RIVERA LOPEZ JOSE GABRIEL,SI,1
POZO CASTILLO RITA DEL CARMEN,RIVERO DOGUER ANGEL ARMANDO,SI,1
POZO CASTILLO RITA DEL CARMEN,MEDINA MERA VICTOR CLEMENTE,SI,1
POZO CASTILLO RITA DEL CARMEN,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
POZO CASTILLO RITA DEL CARMEN,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
POZO CASTILLO RITA DEL CARMEN,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
POZO CASTILLO RITA DEL CARMEN,YANDUN POZO CASTULO RENE,SI,1
POZO CASTILLO RITA DEL CARMEN,ACACHO GONZALEZ PEPE LUIS,SI,1
POZO CASTILLO RITA DEL CARMEN,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
POZO CASTILLO RITA DEL CARMEN,SERRRANO REYES NELSON ALCIDES,SI,1
POZO CASTILLO RITA DEL CARMEN,SOLANO MORENO ALEX FABIAN,SI,1
POZO CASTILLO RITA DEL CARMEN,LEDESMA ZAMORA DARWIN GERMAN,SI,1
POZO CASTILLO RITA DEL CARMEN,FIERRO OVIEDO PACO,SI,1
POZO CASTILLO RITA DEL CARMEN,YANZA MANUEL,SI,1
POZO CASTILLO RITA DEL CARMEN,UMAGINGA GUAMAN CESAR,SI,1
POZO CASTILLO RITA DEL CARMEN,TIBAN GUALA LOURDES LICENIA,SI,1
POZO CASTILLO RITA DEL CARMEN,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
POZO CASTILLO RITA DEL CARMEN,MEJIA PLUAS NILDA CECIBEL,SI,1
POZO CASTILLO RITA DEL CARMEN,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
POZO CASTILLO RITA DEL CARMEN,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
POZO CASTILLO RITA DEL CARMEN,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
POZO CASTILLO RITA DEL CARMEN,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
POZO CASTILLO RITA DEL CARMEN,VELA CHERONI MARIA SOLEDAD,SI,1
POZO CASTILLO RITA DEL CARMEN,ARGUELLO TROYA BLANCA AZUCENA,SI,1
POZO CASTILLO RITA DEL CARMEN,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
POZO CASTILLO RITA DEL CARMEN,VELEZ MARLENE MARGARITA,SI,1
POZO CASTILLO RITA DEL CARMEN,VERDUGA CEDEÑO MARY,SI,1
POZO CASTILLO RITA DEL CARMEN,JONIAUX BLUM ENRIQUE ALEJANDRO,SI,1
POZO CASTILLO RITA DEL CARMEN,VILEMA FREIRE ANGEL RAMIRO,SI,1
POZO CASTILLO RITA DEL CARMEN,POSSO SALGADO LUIS ANTONIO,SI,1
POZO CASTILLO RITA DEL CARMEN,SOLORZANO SARRIA CESAR FAUSTO,SI,1
POZO CASTILLO RITA DEL CARMEN,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
POZO CASTILLO RITA DEL CARMEN,PONCE RUBIO ELVIA AZUCENA,SI,1
POZO CASTILLO RITA DEL CARMEN,COELLO JARAMILLO DIANA ANGELINA,SI,1
POZO CASTILLO RITA DEL CARMEN,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
POZO CASTILLO RITA DEL CARMEN,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
POZO CASTILLO RITA DEL CARMEN,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
POZO CASTILLO RITA DEL CARMEN,OBANDO MORALES SANTA FELICITA,SI,1
POZO CASTILLO RITA DEL CARMEN,SERRANO SEGURA GRACE MARISOL,SI,1
POZO CASTILLO RITA DEL CARMEN,URIBE LOPEZ FANNY ESTHER,SI,1
POZO CASTILLO RITA DEL CARMEN,TAPIA LOMBEYDA LUIS FERNANDO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PIÑAN CAJAS MARIA ALEGRIA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,FALCONI LOQUI EVELYN PAMELA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,LARREA VITERI LIDICE VANESSA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MACAS JOSE LUIS,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,GUAMAN CASTRO ALEX FRANCISCO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,GUAMANGATE ANTE LUIS GILBERTO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,TORRES PINEDA CLINTON ELIUD,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,GUZMAN OCHOA LILIANA MAURA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ALMAN COROZO MARIA DEL CARMEN,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,CARRILLO CRESPO HUGO FERNANDO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SILVA MALDONADO SOFIA IRENE,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ORTIZ GASPAR ESTHER FLAVIA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MORENO CHIRIBOGA AMPARO DIANA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ALVARADO CARRION ROSANA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,OCLES PADILLA ALEXANDRA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,CAZA TIPANTA HUGO RENE,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,BRITO MENDOZA MONICA CRISTINA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PONCE LEON XIMENA MERCEDES,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,FARFAN APONTE RICHARD WILSON,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,RIVERA LOPEZ JOSE GABRIEL,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,RIVERO DOGUER ANGEL ARMANDO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MEDINA MERA VICTOR CLEMENTE,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,YANDUN POZO CASTULO RENE,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ACACHO GONZALEZ PEPE LUIS,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SERRRANO REYES NELSON ALCIDES,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SOLANO MORENO ALEX FABIAN,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,LEDESMA ZAMORA DARWIN GERMAN,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,FIERRO OVIEDO PACO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,YANZA MANUEL,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,UMAGINGA GUAMAN CESAR,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,TIBAN GUALA LOURDES LICENIA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,MEJIA PLUAS NILDA CECIBEL,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VELA CHERONI MARIA SOLEDAD,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ARGUELLO TROYA BLANCA AZUCENA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VELEZ MARLENE MARGARITA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VERDUGA CEDEÑO MARY,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,JONIAUX BLUM ENRIQUE ALEJANDRO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VILEMA FREIRE ANGEL RAMIRO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,POSSO SALGADO LUIS ANTONIO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SOLORZANO SARRIA CESAR FAUSTO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,PONCE RUBIO ELVIA AZUCENA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,COELLO JARAMILLO DIANA ANGELINA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,OBANDO MORALES SANTA FELICITA,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,SERRANO SEGURA GRACE MARISOL,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,URIBE LOPEZ FANNY ESTHER,SI,1
DE LA CRUZ GASPAR ADRIANA MIOSOTI,TAPIA LOMBEYDA LUIS FERNANDO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,FALCONI LOQUI EVELYN PAMELA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
PIÑAN CAJAS MARIA ALEGRIA,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,LARREA VITERI LIDICE VANESSA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MACAS JOSE LUIS,SI,1
PIÑAN CAJAS MARIA ALEGRIA,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,GUAMAN CASTRO ALEX FRANCISCO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,TORRES PINEDA CLINTON ELIUD,SI,1
PIÑAN CAJAS MARIA ALEGRIA,GUZMAN OCHOA LILIANA MAURA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ALMAN COROZO MARIA DEL CARMEN,SI,1
PIÑAN CAJAS MARIA ALEGRIA,CARRILLO CRESPO HUGO FERNANDO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SILVA MALDONADO SOFIA IRENE,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ORTIZ GASPAR ESTHER FLAVIA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MORENO CHIRIBOGA AMPARO DIANA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ALVARADO CARRION ROSANA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,OCLES PADILLA ALEXANDRA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,CAZA TIPANTA HUGO RENE,SI,1
PIÑAN CAJAS MARIA ALEGRIA,BRITO MENDOZA MONICA CRISTINA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
PIÑAN CAJAS MARIA ALEGRIA,PONCE LEON XIMENA MERCEDES,SI,1
PIÑAN CAJAS MARIA ALEGRIA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,FARFAN APONTE RICHARD WILSON,SI,1
PIÑAN CAJAS MARIA ALEGRIA,RIVERA LOPEZ JOSE GABRIEL,SI,1
PIÑAN CAJAS MARIA ALEGRIA,RIVERO DOGUER ANGEL ARMANDO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MEDINA MERA VICTOR CLEMENTE,SI,1
PIÑAN CAJAS MARIA ALEGRIA,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
PIÑAN CAJAS MARIA ALEGRIA,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
PIÑAN CAJAS MARIA ALEGRIA,YANDUN POZO CASTULO RENE,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ACACHO GONZALEZ PEPE LUIS,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SERRRANO REYES NELSON ALCIDES,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SOLANO MORENO ALEX FABIAN,SI,1
PIÑAN CAJAS MARIA ALEGRIA,LEDESMA ZAMORA DARWIN GERMAN,SI,1
PIÑAN CAJAS MARIA ALEGRIA,FIERRO OVIEDO PACO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,YANZA MANUEL,SI,1
PIÑAN CAJAS MARIA ALEGRIA,UMAGINGA GUAMAN CESAR,SI,1
PIÑAN CAJAS MARIA ALEGRIA,TIBAN GUALA LOURDES LICENIA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,MEJIA PLUAS NILDA CECIBEL,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VELA CHERONI MARIA SOLEDAD,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ARGUELLO TROYA BLANCA AZUCENA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VELEZ MARLENE MARGARITA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VERDUGA CEDEÑO MARY,SI,1
PIÑAN CAJAS MARIA ALEGRIA,JONIAUX BLUM ENRIQUE ALEJANDRO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VILEMA FREIRE ANGEL RAMIRO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,POSSO SALGADO LUIS ANTONIO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SOLORZANO SARRIA CESAR FAUSTO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
PIÑAN CAJAS MARIA ALEGRIA,PONCE RUBIO ELVIA AZUCENA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,COELLO JARAMILLO DIANA ANGELINA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
PIÑAN CAJAS MARIA ALEGRIA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
PIÑAN CAJAS MARIA ALEGRIA,OBANDO MORALES SANTA FELICITA,SI,1
PIÑAN CAJAS MARIA ALEGRIA,SERRANO SEGURA GRACE MARISOL,SI,1
PIÑAN CAJAS MARIA ALEGRIA,URIBE LOPEZ FANNY ESTHER,SI,1
PIÑAN CAJAS MARIA ALEGRIA,TAPIA LOMBEYDA LUIS FERNANDO,SI,1
FALCONI LOQUI EVELYN PAMELA,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
FALCONI LOQUI EVELYN PAMELA,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
FALCONI LOQUI EVELYN PAMELA,LARREA VITERI LIDICE VANESSA,SI,1
FALCONI LOQUI EVELYN PAMELA,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
FALCONI LOQUI EVELYN PAMELA,MACAS JOSE LUIS,SI,1
FALCONI LOQUI EVELYN PAMELA,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
FALCONI LOQUI EVELYN PAMELA,GUAMAN CASTRO ALEX FRANCISCO,SI,1
FALCONI LOQUI EVELYN PAMELA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
FALCONI LOQUI EVELYN PAMELA,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
FALCONI LOQUI EVELYN PAMELA,TORRES PINEDA CLINTON ELIUD,SI,1
FALCONI LOQUI EVELYN PAMELA,GUZMAN OCHOA LILIANA MAURA,SI,1
FALCONI LOQUI EVELYN PAMELA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
FALCONI LOQUI EVELYN PAMELA,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
FALCONI LOQUI EVELYN PAMELA,ALMAN COROZO MARIA DEL CARMEN,SI,1
FALCONI LOQUI EVELYN PAMELA,CARRILLO CRESPO HUGO FERNANDO,SI,1
FALCONI LOQUI EVELYN PAMELA,SILVA MALDONADO SOFIA IRENE,SI,1
FALCONI LOQUI EVELYN PAMELA,ORTIZ GASPAR ESTHER FLAVIA,SI,1
FALCONI LOQUI EVELYN PAMELA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
FALCONI LOQUI EVELYN PAMELA,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
FALCONI LOQUI EVELYN PAMELA,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
FALCONI LOQUI EVELYN PAMELA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
FALCONI LOQUI EVELYN PAMELA,MORENO CHIRIBOGA AMPARO DIANA,SI,1
FALCONI LOQUI EVELYN PAMELA,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
FALCONI LOQUI EVELYN PAMELA,ALVARADO CARRION ROSANA,SI,1
FALCONI LOQUI EVELYN PAMELA,OCLES PADILLA ALEXANDRA,SI,1
FALCONI LOQUI EVELYN PAMELA,CAZA TIPANTA HUGO RENE,SI,1
FALCONI LOQUI EVELYN PAMELA,BRITO MENDOZA MONICA CRISTINA,SI,1
FALCONI LOQUI EVELYN PAMELA,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
FALCONI LOQUI EVELYN PAMELA,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
FALCONI LOQUI EVELYN PAMELA,PONCE LEON XIMENA MERCEDES,SI,1
FALCONI LOQUI EVELYN PAMELA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
FALCONI LOQUI EVELYN PAMELA,FARFAN APONTE RICHARD WILSON,SI,1
FALCONI LOQUI EVELYN PAMELA,RIVERA LOPEZ JOSE GABRIEL,SI,1
FALCONI LOQUI EVELYN PAMELA,RIVERO DOGUER ANGEL ARMANDO,SI,1
FALCONI LOQUI EVELYN PAMELA,MEDINA MERA VICTOR CLEMENTE,SI,1
FALCONI LOQUI EVELYN PAMELA,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
FALCONI LOQUI EVELYN PAMELA,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
FALCONI LOQUI EVELYN PAMELA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
FALCONI LOQUI EVELYN PAMELA,YANDUN POZO CASTULO RENE,SI,1
FALCONI LOQUI EVELYN PAMELA,ACACHO GONZALEZ PEPE LUIS,SI,1
FALCONI LOQUI EVELYN PAMELA,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
FALCONI LOQUI EVELYN PAMELA,SERRRANO REYES NELSON ALCIDES,SI,1
FALCONI LOQUI EVELYN PAMELA,SOLANO MORENO ALEX FABIAN,SI,1
FALCONI LOQUI EVELYN PAMELA,LEDESMA ZAMORA DARWIN GERMAN,SI,1
FALCONI LOQUI EVELYN PAMELA,FIERRO OVIEDO PACO,SI,1
FALCONI LOQUI EVELYN PAMELA,YANZA MANUEL,SI,1
FALCONI LOQUI EVELYN PAMELA,UMAGINGA GUAMAN CESAR,SI,1
FALCONI LOQUI EVELYN PAMELA,TIBAN GUALA LOURDES LICENIA,SI,1
FALCONI LOQUI EVELYN PAMELA,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
FALCONI LOQUI EVELYN PAMELA,MEJIA PLUAS NILDA CECIBEL,SI,1
FALCONI LOQUI EVELYN PAMELA,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
FALCONI LOQUI EVELYN PAMELA,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
FALCONI LOQUI EVELYN PAMELA,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
FALCONI LOQUI EVELYN PAMELA,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
