A1,A2,voto,valor
LITARDO CAICEDO CÉSAR ERNESTO,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,CADENA HUERTAS FRANCISCO JAVIER,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,nan,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,REYES HIDALGO CRISTINA EUGENIA,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,CURICHUMBI YUPANQUI PEDRO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,DONOSO CHIRIBOGA PATRICIO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,GALARZA AÑAZCO ANA MERCEDES,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,OLIVO PALLO JAIME FERNANDO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,TACLE GARCÍA SAMIA,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,TORRES COBO LUIS ESTEBAN,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,SALTOS MOREIRA DIANA GABRIELA,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,VERA CALDERÓN SILVIA LORENA,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,MONTAÑO VALENCIA MAE,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,MORENO GUERRERO HENRY FREDY,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,PACHALA POMA LUIS ALBERTO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,CUESTA CONCARI MARÍA MERCEDES,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,SOLORZANO SARRIA CESAR FAUSTO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,ALMEYDA JALIL VICENTE FERNANDO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,PAREDES TORRES WASHINGTON ARTURO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,VERA MENDOZA TANLLY JANELA,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
LITARDO CAICEDO CÉSAR ERNESTO,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
COLAMARCO VERA PINUCCIA MAGALY,OCHOA MORANTE MANUEL ALFREDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ORELLANA ROMÁN ROSA GINA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PLAZA CASTILLO LENIN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
COLAMARCO VERA PINUCCIA MAGALY,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
COLAMARCO VERA PINUCCIA MAGALY,VELIN CORTÉS JUAN PABLO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,YAR ARAUJO JUAN CARLOS,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,AUQUILLA ORTEGA RAÚL VICENTE,SI,1
COLAMARCO VERA PINUCCIA MAGALY,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
COLAMARCO VERA PINUCCIA MAGALY,AZUERO RODAS ELISEO ALEXIS,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,SERRANO VITERI MERCEDES MARITZA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CALLEJAS BARONA FERNANDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
COLAMARCO VERA PINUCCIA MAGALY,YANDÚN POZO CÁSTULO RENÉ,SI,1
COLAMARCO VERA PINUCCIA MAGALY,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,KRONFLE KOZHAYA HENRY FABIÁN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CRUZ VACA JEANNINE DEL CISNE,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CADENA HUERTAS FRANCISCO JAVIER,SI,1
COLAMARCO VERA PINUCCIA MAGALY,nan,SI,1
COLAMARCO VERA PINUCCIA MAGALY,REYES HIDALGO CRISTINA EUGENIA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CURICHUMBI YUPANQUI PEDRO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,DONOSO CHIRIBOGA PATRICIO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,GALARZA AÑAZCO ANA MERCEDES,SI,1
COLAMARCO VERA PINUCCIA MAGALY,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
COLAMARCO VERA PINUCCIA MAGALY,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
COLAMARCO VERA PINUCCIA MAGALY,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,OLIVO PALLO JAIME FERNANDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,TACLE GARCÍA SAMIA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,TORRES COBO LUIS ESTEBAN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,SALTOS MOREIRA DIANA GABRIELA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,VERA CALDERÓN SILVIA LORENA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,MONTAÑO VALENCIA MAE,SI,1
COLAMARCO VERA PINUCCIA MAGALY,MORENO GUERRERO HENRY FREDY,SI,1
COLAMARCO VERA PINUCCIA MAGALY,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PACHALA POMA LUIS ALBERTO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,CUESTA CONCARI MARÍA MERCEDES,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,SOLORZANO SARRIA CESAR FAUSTO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ALMEYDA JALIL VICENTE FERNANDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
COLAMARCO VERA PINUCCIA MAGALY,PAREDES TORRES WASHINGTON ARTURO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,VERA MENDOZA TANLLY JANELA,SI,1
COLAMARCO VERA PINUCCIA MAGALY,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
COLAMARCO VERA PINUCCIA MAGALY,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
OCHOA MORANTE MANUEL ALFREDO,ORELLANA ROMÁN ROSA GINA,SI,1
OCHOA MORANTE MANUEL ALFREDO,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI,1
OCHOA MORANTE MANUEL ALFREDO,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
OCHOA MORANTE MANUEL ALFREDO,PLAZA CASTILLO LENIN,SI,1
OCHOA MORANTE MANUEL ALFREDO,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
OCHOA MORANTE MANUEL ALFREDO,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
OCHOA MORANTE MANUEL ALFREDO,VELIN CORTÉS JUAN PABLO,SI,1
OCHOA MORANTE MANUEL ALFREDO,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,YAR ARAUJO JUAN CARLOS,SI,1
OCHOA MORANTE MANUEL ALFREDO,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
OCHOA MORANTE MANUEL ALFREDO,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI,1
OCHOA MORANTE MANUEL ALFREDO,AUQUILLA ORTEGA RAÚL VICENTE,SI,1
OCHOA MORANTE MANUEL ALFREDO,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
OCHOA MORANTE MANUEL ALFREDO,AZUERO RODAS ELISEO ALEXIS,SI,1
OCHOA MORANTE MANUEL ALFREDO,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,SERRANO VITERI MERCEDES MARITZA,SI,1
OCHOA MORANTE MANUEL ALFREDO,CALLEJAS BARONA FERNANDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
OCHOA MORANTE MANUEL ALFREDO,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
OCHOA MORANTE MANUEL ALFREDO,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
OCHOA MORANTE MANUEL ALFREDO,YANDÚN POZO CÁSTULO RENÉ,SI,1
OCHOA MORANTE MANUEL ALFREDO,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,KRONFLE KOZHAYA HENRY FABIÁN,SI,1
OCHOA MORANTE MANUEL ALFREDO,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
OCHOA MORANTE MANUEL ALFREDO,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
OCHOA MORANTE MANUEL ALFREDO,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
OCHOA MORANTE MANUEL ALFREDO,CRUZ VACA JEANNINE DEL CISNE,SI,1
OCHOA MORANTE MANUEL ALFREDO,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
OCHOA MORANTE MANUEL ALFREDO,CADENA HUERTAS FRANCISCO JAVIER,SI,1
OCHOA MORANTE MANUEL ALFREDO,nan,SI,1
OCHOA MORANTE MANUEL ALFREDO,REYES HIDALGO CRISTINA EUGENIA,SI,1
OCHOA MORANTE MANUEL ALFREDO,CURICHUMBI YUPANQUI PEDRO,SI,1
OCHOA MORANTE MANUEL ALFREDO,DONOSO CHIRIBOGA PATRICIO,SI,1
OCHOA MORANTE MANUEL ALFREDO,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
OCHOA MORANTE MANUEL ALFREDO,GALARZA AÑAZCO ANA MERCEDES,SI,1
OCHOA MORANTE MANUEL ALFREDO,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
OCHOA MORANTE MANUEL ALFREDO,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
OCHOA MORANTE MANUEL ALFREDO,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
OCHOA MORANTE MANUEL ALFREDO,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
OCHOA MORANTE MANUEL ALFREDO,OLIVO PALLO JAIME FERNANDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,TACLE GARCÍA SAMIA,SI,1
OCHOA MORANTE MANUEL ALFREDO,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
OCHOA MORANTE MANUEL ALFREDO,TORRES COBO LUIS ESTEBAN,SI,1
OCHOA MORANTE MANUEL ALFREDO,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
OCHOA MORANTE MANUEL ALFREDO,SALTOS MOREIRA DIANA GABRIELA,SI,1
OCHOA MORANTE MANUEL ALFREDO,VERA CALDERÓN SILVIA LORENA,SI,1
OCHOA MORANTE MANUEL ALFREDO,MONTAÑO VALENCIA MAE,SI,1
OCHOA MORANTE MANUEL ALFREDO,MORENO GUERRERO HENRY FREDY,SI,1
OCHOA MORANTE MANUEL ALFREDO,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
OCHOA MORANTE MANUEL ALFREDO,PACHALA POMA LUIS ALBERTO,SI,1
OCHOA MORANTE MANUEL ALFREDO,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
OCHOA MORANTE MANUEL ALFREDO,CUESTA CONCARI MARÍA MERCEDES,SI,1
OCHOA MORANTE MANUEL ALFREDO,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
OCHOA MORANTE MANUEL ALFREDO,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
OCHOA MORANTE MANUEL ALFREDO,SOLORZANO SARRIA CESAR FAUSTO,SI,1
OCHOA MORANTE MANUEL ALFREDO,ALMEYDA JALIL VICENTE FERNANDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
OCHOA MORANTE MANUEL ALFREDO,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
OCHOA MORANTE MANUEL ALFREDO,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
OCHOA MORANTE MANUEL ALFREDO,PAREDES TORRES WASHINGTON ARTURO,SI,1
OCHOA MORANTE MANUEL ALFREDO,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
OCHOA MORANTE MANUEL ALFREDO,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
OCHOA MORANTE MANUEL ALFREDO,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
OCHOA MORANTE MANUEL ALFREDO,VERA MENDOZA TANLLY JANELA,SI,1
OCHOA MORANTE MANUEL ALFREDO,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
OCHOA MORANTE MANUEL ALFREDO,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
ORELLANA ROMÁN ROSA GINA,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI,1
ORELLANA ROMÁN ROSA GINA,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
ORELLANA ROMÁN ROSA GINA,PLAZA CASTILLO LENIN,SI,1
ORELLANA ROMÁN ROSA GINA,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
ORELLANA ROMÁN ROSA GINA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
ORELLANA ROMÁN ROSA GINA,VELIN CORTÉS JUAN PABLO,SI,1
ORELLANA ROMÁN ROSA GINA,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
ORELLANA ROMÁN ROSA GINA,YAR ARAUJO JUAN CARLOS,SI,1
ORELLANA ROMÁN ROSA GINA,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
ORELLANA ROMÁN ROSA GINA,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI,1
ORELLANA ROMÁN ROSA GINA,AUQUILLA ORTEGA RAÚL VICENTE,SI,1
ORELLANA ROMÁN ROSA GINA,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
ORELLANA ROMÁN ROSA GINA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
ORELLANA ROMÁN ROSA GINA,AZUERO RODAS ELISEO ALEXIS,SI,1
ORELLANA ROMÁN ROSA GINA,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
ORELLANA ROMÁN ROSA GINA,SERRANO VITERI MERCEDES MARITZA,SI,1
ORELLANA ROMÁN ROSA GINA,CALLEJAS BARONA FERNANDO,SI,1
ORELLANA ROMÁN ROSA GINA,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
ORELLANA ROMÁN ROSA GINA,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
ORELLANA ROMÁN ROSA GINA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
ORELLANA ROMÁN ROSA GINA,YANDÚN POZO CÁSTULO RENÉ,SI,1
ORELLANA ROMÁN ROSA GINA,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI,1
ORELLANA ROMÁN ROSA GINA,KRONFLE KOZHAYA HENRY FABIÁN,SI,1
ORELLANA ROMÁN ROSA GINA,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
ORELLANA ROMÁN ROSA GINA,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
ORELLANA ROMÁN ROSA GINA,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
ORELLANA ROMÁN ROSA GINA,CRUZ VACA JEANNINE DEL CISNE,SI,1
ORELLANA ROMÁN ROSA GINA,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
ORELLANA ROMÁN ROSA GINA,CADENA HUERTAS FRANCISCO JAVIER,SI,1
ORELLANA ROMÁN ROSA GINA,nan,SI,1
ORELLANA ROMÁN ROSA GINA,REYES HIDALGO CRISTINA EUGENIA,SI,1
ORELLANA ROMÁN ROSA GINA,CURICHUMBI YUPANQUI PEDRO,SI,1
ORELLANA ROMÁN ROSA GINA,DONOSO CHIRIBOGA PATRICIO,SI,1
ORELLANA ROMÁN ROSA GINA,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
ORELLANA ROMÁN ROSA GINA,GALARZA AÑAZCO ANA MERCEDES,SI,1
ORELLANA ROMÁN ROSA GINA,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
ORELLANA ROMÁN ROSA GINA,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
ORELLANA ROMÁN ROSA GINA,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
ORELLANA ROMÁN ROSA GINA,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
ORELLANA ROMÁN ROSA GINA,OLIVO PALLO JAIME FERNANDO,SI,1
ORELLANA ROMÁN ROSA GINA,TACLE GARCÍA SAMIA,SI,1
ORELLANA ROMÁN ROSA GINA,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
ORELLANA ROMÁN ROSA GINA,TORRES COBO LUIS ESTEBAN,SI,1
ORELLANA ROMÁN ROSA GINA,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
ORELLANA ROMÁN ROSA GINA,SALTOS MOREIRA DIANA GABRIELA,SI,1
ORELLANA ROMÁN ROSA GINA,VERA CALDERÓN SILVIA LORENA,SI,1
ORELLANA ROMÁN ROSA GINA,MONTAÑO VALENCIA MAE,SI,1
ORELLANA ROMÁN ROSA GINA,MORENO GUERRERO HENRY FREDY,SI,1
ORELLANA ROMÁN ROSA GINA,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
ORELLANA ROMÁN ROSA GINA,PACHALA POMA LUIS ALBERTO,SI,1
ORELLANA ROMÁN ROSA GINA,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
ORELLANA ROMÁN ROSA GINA,CUESTA CONCARI MARÍA MERCEDES,SI,1
ORELLANA ROMÁN ROSA GINA,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
ORELLANA ROMÁN ROSA GINA,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
ORELLANA ROMÁN ROSA GINA,SOLORZANO SARRIA CESAR FAUSTO,SI,1
ORELLANA ROMÁN ROSA GINA,ALMEYDA JALIL VICENTE FERNANDO,SI,1
ORELLANA ROMÁN ROSA GINA,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
ORELLANA ROMÁN ROSA GINA,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
ORELLANA ROMÁN ROSA GINA,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
ORELLANA ROMÁN ROSA GINA,PAREDES TORRES WASHINGTON ARTURO,SI,1
ORELLANA ROMÁN ROSA GINA,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
ORELLANA ROMÁN ROSA GINA,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
ORELLANA ROMÁN ROSA GINA,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
ORELLANA ROMÁN ROSA GINA,VERA MENDOZA TANLLY JANELA,SI,1
ORELLANA ROMÁN ROSA GINA,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
ORELLANA ROMÁN ROSA GINA,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,PLAZA CASTILLO LENIN,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,VELIN CORTÉS JUAN PABLO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,YAR ARAUJO JUAN CARLOS,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,AUQUILLA ORTEGA RAÚL VICENTE,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,AZUERO RODAS ELISEO ALEXIS,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,SERRANO VITERI MERCEDES MARITZA,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CALLEJAS BARONA FERNANDO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,YANDÚN POZO CÁSTULO RENÉ,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,KRONFLE KOZHAYA HENRY FABIÁN,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CRUZ VACA JEANNINE DEL CISNE,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CADENA HUERTAS FRANCISCO JAVIER,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,nan,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,REYES HIDALGO CRISTINA EUGENIA,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,CURICHUMBI YUPANQUI PEDRO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,DONOSO CHIRIBOGA PATRICIO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
BUSTAMANTE GARCÍA JUAN FRANCISCO,GALARZA AÑAZCO ANA MERCEDES,SI,1
